,symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
379,DOCKBTC,-0.00000002,-3.922,0.00000048,0.00000051,0.00000049,306.00000000,0.00000048,118847.00000000,0.00000049,476926.00000000,0.00000051,0.00000052,0.00000045,8350988.00000000,4.02947981,1698065903907,1698152303907,11599305,11600544,1240
380,DOCKETH,0.00000000,0.000,0.00000000,0.00003283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
381,POLYBTC,0.00000000,0.000,0.00000000,0.00001384,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
382,POLYBNB,0.00000000,0.000,0.00000000,0.00145900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
383,PHXBTC,0.00000000,0.000,0.00000000,0.00000180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
384,PHXETH,0.00000000,0.000,0.00000000,0.00005617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
385,PHXBNB,0.00000000,0.000,0.00000000,0.00045600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
386,HCBTC,0.00000000,0.000,0.00000000,0.00002000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
387,HCETH,0.00000000,0.000,0.00000000,0.00513400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
388,GOBTC,0.00000000,0.000,0.00000000,0.00000043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
389,GOBNB,0.00000000,0.000,0.00000000,0.00069230,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
390,PAXBTC,0.00000000,0.000,0.00000000,0.00025175,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
391,PAXBNB,0.00000000,0.000,0.00000000,0.20121000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
392,PAXUSDT,0.00000000,0.000,0.00000000,0.99960000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
393,PAXETH,0.00000000,0.000,0.00000000,0.00888047,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
394,RVNBTC,-0.00000003,-6.122,0.00000046,0.00000048,0.00000046,17683.00000000,0.00000046,3902482.00000000,0.00000047,2462453.00000000,0.00000049,0.00000049,0.00000044,16953822.00000000,7.86107707,1698065880110,1698152280110,23661764,23663218,1455
395,DCRBTC,-0.00002900,-7.214,0.00037480,0.00040000,0.00037300,24.99300000,0.00037300,6.72600000,0.00037500,13.74600000,0.00040200,0.00040200,0.00035800,9456.19600000,3.54414847,1698065876871,1698152276871,9705165,9706806,1642
396,DCRBNB,0.00000000,0.000,0.00000000,0.78100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
397,USDCBNB,0.00000000,0.000,0.00000000,0.21755000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
398,MITHBTC,0.00000000,0.000,0.00000000,0.00000080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
399,MITHBNB,0.00000000,0.000,0.00000000,0.00004410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
400,BCHABCBTC,0.00000000,0.000,0.00000000,0.02933000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
401,BCHSVBTC,0.00000000,0.000,0.00000000,0.01117900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
402,BCHABCUSDT,0.00000000,0.000,0.00000000,220.08000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
403,BCHSVUSDT,0.00000000,0.000,0.00000000,58.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
404,BNBPAX,0.00000000,0.000,0.00000000,495.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
405,BTCPAX,0.00000000,0.000,0.00000000,51529.15000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
406,ETHPAX,0.00000000,0.000,0.00000000,3904.41000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
407,XRPPAX,0.00000000,0.000,0.00000000,0.88960000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
408,EOSPAX,0.00000000,0.000,0.00000000,2.58450000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
409,XLMPAX,0.00000000,0.000,0.00000000,0.04221000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
410,RENBTC,0.00000001,0.699,0.00000141,0.00000143,0.00000144,12696.00000000,0.00000144,158134.00000000,0.00000145,71745.00000000,0.00000143,0.00000148,0.00000131,2923631.00000000,4.12663666,1698065904361,1698152304361,18309529,18311309,1781
411,RENBNB,0.00000000,0.000,0.00000000,0.00458500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
412,BNBTUSD,12.70000000,5.770,228.07438406,220.10000000,232.80000000,1.22200000,232.70000000,1.15800000,232.80000000,4.31200000,220.10000000,238.20000000,218.40000000,20440.57600000,4661971.78110000,1698065904314,1698152304314,4579462,4598803,19342
413,XRPTUSD,0.04320000,8.156,0.54704026,0.53090000,0.57290000,73.00000000,0.57290000,2428.00000000,0.57360000,136.00000000,0.52970000,0.58690000,0.52580000,1882247.00000000,1029664.88000000,1698065904147,1698152304147,1943482,1948526,5045
414,EOSTUSD,0.00000000,0.000,0.00000000,4.11590000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
415,XLMTUSD,0.00000000,0.000,0.00000000,0.06833000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
416,BNBUSDC,12.60000000,5.730,227.67861349,220.00000000,232.50000000,0.03000000,232.40000000,0.86800000,232.60000000,36.64100000,219.90000000,238.00000000,218.20000000,5186.56900000,1180870.83870000,1698065904422,1698152304422,5995416,5999849,4434
417,BTCUSDC,3939.51000000,12.852,33018.92659233,30652.32000000,34592.56000000,0.00031000,34588.84000000,0.06500000,34592.56000000,0.00524000,30653.05000000,35254.05000000,30401.56000000,2224.05327000,73435851.65957140,1698065903137,1698152303137,64735839,64792493,56655
418,ETHUSDC,166.33000000,9.921,1773.90997762,1676.25000000,1842.81000000,1.75230000,1841.28000000,0.00650000,1841.29000000,1.57470000,1676.48000000,1854.60000000,1664.07000000,20023.35220000,35519624.25296000,1698065902741,1698152302741,31804064,31834845,30782
419,XRPUSDC,0.00000000,0.000,0.00000000,0.44090000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
420,EOSUSDC,0.00000000,0.000,0.00000000,1.15300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
421,XLMUSDC,0.00000000,0.000,0.00000000,0.04970000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
422,USDCUSDT,0.00020000,0.020,0.99972218,0.99980000,0.99990000,6232.00000000,0.99990000,20771384.00000000,1.00000000,9916138.00000000,0.99970000,1.00010000,0.99930000,827503368.00000000,827273471.24330000,1698065904233,1698152304233,72430601,72643352,212752
423,ADATUSD,0.02740000,10.375,0.28054017,0.26480000,0.29150000,27.80000000,0.29090000,389.80000000,0.29280000,1389.10000000,0.26410000,0.29390000,0.26210000,938915.10000000,263403.40505000,1698065894116,1698152294116,1274946,1276304,1359
424,TRXTUSD,0.00000000,0.000,0.00000000,0.05986000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
425,NEOTUSD,0.00000000,0.000,0.00000000,11.81800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
426,TRXXRP,-0.00744000,-4.359,0.16859532,0.17067000,0.16323000,71.20000000,0.16323000,2135.80000000,0.16364000,77.90000000,0.17067000,0.17324000,0.16005000,2230935.30000000,376125.25760000,1698065904328,1698152304328,9588983,9596560,7578
427,XZCXRP,0.00000000,0.000,0.00000000,20.79200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
428,PAXTUSD,0.00000000,0.000,0.00000000,0.99950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
429,USDCTUSD,0.00000000,0.000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
430,USDCPAX,0.00000000,0.000,0.00000000,1.00020000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
431,LINKUSDT,0.39500000,3.956,10.32052355,9.98500000,10.38000000,12.33000000,10.38000000,49.29000000,10.38200000,49.12000000,9.98500000,11.15000000,9.78900000,21056721.38000000,217316388.80625000,1698065904525,1698152304525,270166113,270778807,612695
432,LINKTUSD,0.39800000,3.980,10.39391558,10.01100000,10.39800000,1.92000000,10.38800000,99.98000000,10.40000000,3.60000000,10.00000000,11.14900000,9.81000000,27092.81000000,281600.37997000,1698065904535,1698152304535,829743,831555,1813
433,LINKPAX,0.00000000,0.000,0.00000000,3.98340000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
434,LINKUSDC,0.00000000,0.000,0.00000000,7.77900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
435,WAVESUSDT,0.27100000,17.350,1.84474187,1.56200000,1.83300000,1119.55000000,1.83300000,1441.18000000,1.83400000,823.68000000,1.56200000,2.15000000,1.54500000,32314386.50000000,59611701.91640000,1698065904082,1698152304082,93330227,93649763,319537
436,WAVESTUSD,0.00000000,0.000,0.00000000,1.07200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
437,WAVESPAX,0.00000000,0.000,0.00000000,0.80290000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
438,WAVESUSDC,0.00000000,0.000,0.00000000,1.20360000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
439,BCHABCTUSD,0.00000000,0.000,0.00000000,220.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
440,BCHABCPAX,0.00000000,0.000,0.00000000,221.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
441,BCHABCUSDC,0.00000000,0.000,0.00000000,220.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
442,BCHSVTUSD,0.00000000,0.000,0.00000000,59.17000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
443,BCHSVPAX,0.00000000,0.000,0.00000000,58.18000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
444,BCHSVUSDC,0.00000000,0.000,0.00000000,57.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
445,LTCTUSD,4.65000000,7.008,69.44260749,66.50000000,71.00000000,0.50000000,70.81000000,3.53000000,70.93000000,4.85700000,66.35000000,72.86000000,65.78000000,3692.47800000,256415.30042000,1698065903741,1698152303741,1201488,1202610,1123
446,LTCPAX,0.00000000,0.000,0.00000000,171.13000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
447,LTCUSDC,0.00000000,0.000,0.00000000,53.22000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
448,TRXPAX,0.00000000,0.000,0.00000000,0.07661000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
449,TRXUSDC,0.00000000,0.000,0.00000000,0.05982000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
450,BTTBTC,0.00000000,0.000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
451,BTTBNB,0.00000000,0.000,0.00000000,0.00000573,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
452,BTTUSDT,0.00000000,0.000,0.00000000,0.00277700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
453,BNBUSDS,0.00000000,0.000,0.00000000,22.27880000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
454,BTCUSDS,0.00000000,0.000,0.00000000,9604.59000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
455,USDSUSDT,0.00000000,0.000,0.00000000,0.99680000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
456,USDSPAX,0.00000000,0.000,0.00000000,1.00020000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
457,USDSTUSD,0.00000000,0.000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
458,USDSUSDC,0.00000000,0.000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
459,BTTPAX,0.00000000,0.000,0.00000000,0.00038660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
460,BTTTUSD,0.00000000,0.000,0.00000000,0.00277000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
461,BTTUSDC,0.00000000,0.000,0.00000000,0.00277600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
462,ONGBNB,0.00000000,0.000,0.00000000,0.00545000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
463,ONGBTC,-0.00000084,-9.813,0.00000782,0.00000854,0.00000772,46.00000000,0.00000770,659.00000000,0.00000774,1430.00000000,0.00000856,0.00000857,0.00000747,470606.00000000,3.67983487,1698065898350,1698152298350,10257058,10258034,977
464,ONGUSDT,0.00480000,1.828,0.26039543,0.26270000,0.26740000,1410.00000000,0.26720000,3177.00000000,0.26740000,520.00000000,0.26260000,0.26890000,0.25290000,5074571.00000000,1321395.09210000,1698065904507,1698152304507,19569432,19579565,10134
465,HOTBNB,0.00000000,0.000,0.00000000,0.00000862,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
466,HOTUSDT,0.00012900,10.548,0.00129532,0.00122100,0.00135200,127724.00000000,0.00135100,1724587.00000000,0.00135200,464526.00000000,0.00122300,0.00138000,0.00120300,4942840253.00000000,6402538.14605500,1698065903783,1698152303783,103384305,103425170,40866
467,ZILUSDT,0.00109000,6.172,0.01832520,0.01765000,0.01875000,192675.80000000,0.01874000,28083.40000000,0.01875000,131240.30000000,0.01766000,0.01885000,0.01738000,292315635.10000000,5356742.64587400,1698065904471,1698152304471,102474637,102516504,41868
468,ZRXBNB,0.00000000,0.000,0.00000000,0.01045000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
469,ZRXUSDT,0.02170000,9.927,0.23305234,0.21890000,0.24030000,1811.00000000,0.24020000,426.00000000,0.24030000,1246.00000000,0.21860000,0.24400000,0.21540000,20613952.00000000,4804129.76220000,1698065903875,1698152303875,35927099,35954368,27270
470,FETBNB,0.00013100,12.266,0.00113197,0.00106700,0.00119900,100.00000000,0.00119800,170.00000000,0.00120100,100.00000000,0.00106800,0.00123800,0.00105200,409210.00000000,463.21228700,1698065901108,1698152301108,4207688,4210545,2858
471,FETBTC,0.00000040,5.229,0.00000765,0.00000765,0.00000805,26.00000000,0.00000806,200.00000000,0.00000807,3059.00000000,0.00000765,0.00000831,0.00000707,3900884.00000000,29.85487077,1698065899604,1698152299604,26782751,26789891,7141
472,FETUSDT,0.04430000,18.891,0.25485486,0.23460000,0.27880000,1649.00000000,0.27880000,1078.00000000,0.27890000,3092.00000000,0.23450000,0.28780000,0.22940000,129521520.00000000,33009188.88370000,1698065903903,1698152303903,64969203,65138845,169643
473,BATUSDT,0.01160000,5.967,0.20240082,0.19450000,0.20600000,115.00000000,0.20590000,5994.00000000,0.20600000,490.00000000,0.19440000,0.20950000,0.19190000,12169186.00000000,2463053.21900000,1698065904083,1698152304083,68738510,68758050,19541
474,XMRBNB,-0.03820000,-5.284,0.69927840,0.72070000,0.68470000,0.20100000,0.68470000,1.25400000,0.68520000,0.62700000,0.72290000,0.72820000,0.68290000,631.21300000,441.39361620,1698065902673,1698152302673,2683523,2684443,921
475,XMRUSDT,0.30000000,0.189,159.81204271,158.90000000,159.20000000,0.30000000,159.10000000,11.14700000,159.20000000,28.28400000,158.90000000,163.80000000,155.90000000,119738.88600000,19135715.96320000,1698065902515,1698152302515,68366097,68421859,55763
476,ZECBNB,0.00000000,0.000,0.00000000,0.10260000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
477,ZECUSDT,1.74000000,6.626,27.24112988,26.26000000,28.00000000,0.42800000,27.97000000,53.33900000,27.99000000,41.45900000,26.26000000,28.18000000,25.96000000,149678.50700000,4077411.64982000,1698065902981,1698152302981,88040010,88057297,17288
478,ZECPAX,0.00000000,0.000,0.00000000,42.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
479,ZECTUSD,0.00000000,0.000,0.00000000,51.48000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
480,ZECUSDC,0.00000000,0.000,0.00000000,55.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
481,IOSTUSDT,0.00050000,6.527,0.00795482,0.00765000,0.00816000,8155.00000000,0.00816000,220689.00000000,0.00817000,389359.00000000,0.00766000,0.00823000,0.00759000,234062778.00000000,1861926.65563000,1698065901474,1698152301474,73204962,73219616,14655
482,CELRBNB,-0.00000289,-5.176,0.00005468,0.00005701,0.00005294,2000.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00005583,0.00005583,0.00005184,988615.00000000,54.05640626,1692154808409,1692241208409,2549788,2549880,93
483,CELRBTC,0.00000001,2.439,0.00000039,0.00000040,0.00000042,3421.00000000,0.00000041,154513.00000000,0.00000042,1225466.00000000,0.00000041,0.00000042,0.00000037,7860909.00000000,3.08442598,1698065903431,1698152303431,12235825,12236721,897
484,CELRUSDT,0.00165000,13.147,0.01337276,0.01255000,0.01420000,54993.40000000,0.01420000,14983.90000000,0.01422000,20787.30000000,0.01255000,0.01441000,0.01238000,206283114.00000000,2758574.04782500,1698065901082,1698152301082,60282588,60302015,19428
485,ADAPAX,0.00000000,0.000,0.00000000,0.03257000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
486,ADAUSDC,0.00000000,0.000,0.00000000,0.43520000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
487,NEOPAX,0.00000000,0.000,0.00000000,11.12200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
488,NEOUSDC,0.00000000,0.000,0.00000000,28.27000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
489,DASHBNB,0.00000000,0.000,0.00000000,0.11830000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
490,DASHUSDT,2.29000000,8.678,27.61852731,26.38000000,28.68000000,1.57800000,28.67000000,22.21200000,28.68000000,34.69000000,26.39000000,28.80000000,26.07000000,132737.89700000,3666025.23312000,1698065903807,1698152303807,73447516,73470948,23433
491,NANOUSDT,0.00000000,0.000,0.00000000,2.22400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
492,OMGBNB,0.00000000,0.000,0.00000000,0.03938000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570969714,1689657369714,-1,-1,0
493,OMGUSDT,0.06300000,13.235,0.50547714,0.47600000,0.53900000,296.80000000,0.53800000,7644.10000000,0.53900000,17412.60000000,0.47600000,0.54500000,0.47000000,8509085.30000000,4301148.10970000,1698065904587,1698152304587,117306683,117326443,19761
